section Arc ahead  
section amcl_linear_Y_ahead  
W_X 0.127842 W_Y -0.15059 A -179.304All_adjust1  -0.022979 flag_plus 5 OX 0.294164 O_Y -0.827982 
W_X 0.114049 W_Y -0.151951 A -179.527All_adjust1  -0.0230037 flag_plus 5 OX 0.280069 O_Y -0.829803 
W_X 0.0998265 W_Y -0.152069 A -179.738All_adjust1  -0.02263 flag_plus 5 OX 0.265958 O_Y -0.831579 
W_X 0.0866984 W_Y -0.152129 A 179.922All_adjust1  -0.0228198 flag_plus 5 OX 0.252926 O_Y -0.83317 
W_X 0.073575 W_Y -0.152111 A 179.693All_adjust1  -0.0228013 flag_plus 5 OX 0.23989 O_Y -0.834683 
W_X 0.0620883 W_Y -0.152049 A 179.463All_adjust1  -0.0227906 flag_plus 5 OX 0.228475 O_Y -0.835962 
W_X 0.0505958 W_Y -0.151942 A 178.819All_adjust1  -0.0227667 flag_plus 5 OX 0.217048 O_Y -0.837195 
W_X 0.0402048 W_Y -0.151728 A 178.615All_adjust1  -0.0227078 flag_plus 5 OX 0.206703 O_Y -0.838195 
W_X 0.0298123 W_Y -0.151476 A 178.373All_adjust1  -0.0226753 flag_plus 5 OX 0.196352 O_Y -0.839157 
W_X 0.0205179 W_Y -0.151212 A 178.138All_adjust1  -0.0226376 flag_plus 5 OX 0.18709 O_Y -0.839979 
W_X 0.0123153 W_Y -0.150946 A 177.877All_adjust1  -0.0225987 flag_plus 5 OX 0.178913 O_Y -0.840671 
W_X -0.00364578 W_Y -0.154426 A 177.411All_adjust1  -0.0243205 flag_plus 5 OX 0.162549 O_Y -0.841947 
W_X -0.0178388 W_Y -0.153893 A 176.928All_adjust1  -0.0223561 flag_plus 5 OX 0.148367 O_Y -0.842965 
W_X -0.0243929 W_Y -0.153541 A 176.674All_adjust1  -0.023004 flag_plus 5 OX 0.141816 O_Y -0.843379 
section back liner  
